timestamp,stage,config_name,shake_name,candidate_name,instance,n,k,seed,time_limit,config_json,feasible,max_route,total_distance,balance,runtime,iterations,outer_iterations
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,693.807353604,67491.9585325974,97.87080648203994,10.003009799984284,122,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,890.7447573036001,4351.7517044489805,29.342196902099886,10.000132199958898,1196,162
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,892.7458616826001,4159.99377189578,89.52328994297011,10.000034400029108,1270,147
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,849.4688053773999,4116.51793993604,37.56818588415979,10.000044999993406,1268,166
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,615.015186264,12035.701136912818,40.435953660900054,10.000275800004601,550,6
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,597.4832710683291,11751.18183179586,26.545571784939057,10.000305199995637,479,4
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,611.60732015872,12044.292130565647,29.370486807169982,10.000292000011541,571,6
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,587.200249808,53557.002191509375,235.99961513969998,10.002239899942651,142,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,587.200249808,56441.697977729775,90.91897112569995,10.003383499919437,145,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,587.200249808,54668.61421378232,170.5445403765999,10.000282500055619,174,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1180.4628177406498,5890.628423683559,7.200939288839891,10.000093000009656,1175,150
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1129.88046898399,5617.65150889886,9.541847646680253,10.000055899959989,1065,138
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1148.69686314896,5734.95716149789,4.773204601229963,10.000059499987401,1196,150
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,698.0207953316999,13579.814841791027,33.87949889263598,10.000202099909075,643,23
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,717.1265576639,13514.452064850684,52.38858858018011,10.00012920005247,719,19
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,698.0207953316999,13383.021907099857,42.4163424774398,10.000293999910355,669,20
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,683.243366603,48763.1840309863,601.0071829905,10.003940799972042,129,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,683.243366603,55027.76888121246,536.4462177400001,10.001835500006564,136,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,683.243366603,53057.38325257142,465.91550910910007,10.00087619991973,155,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,994.825851644,4918.243298428894,28.50432933858599,10.00007079995703,3447,468
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,994.825851644,4966.954171316754,2.840963371409998,10.000077200005762,2890,385
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,994.825851644,4959.466007063584,6.94623122111625,10.000050600036047,3340,442
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,999.586390967,19574.646326761333,35.40997081766045,10.000072900089435,937,33
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,999.586390967,19641.723201371307,25.377039663270125,10.000089499983005,808,49
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,999.586390967,19583.20744036465,35.06231475132995,10.00042840000242,811,54
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,997.904381345,59007.67665319986,997.904381345,10.004097199998796,110,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,997.904381345,61932.008961834574,969.96836678235,10.001185099943541,98,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,997.904381345,59827.17878297362,993.8178958158501,10.002462800010107,89,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1134.25886009755,22489.34294945891,23.53355904265004,10.000225499970838,488,14
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1139.13030170643,22442.01405499408,37.49622884252017,10.000208100071177,545,10
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1162.55763878994,22826.523041811666,44.847022597529985,10.000271399971098,418,8
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1350.1649205843,26393.776511401502,71.41399244970012,10.000219100038521,676,22
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1359.3468826807002,26728.870414669167,58.78256041150007,10.000353300012648,643,4
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1347.1885638579,26636.68740489162,31.55792503382986,10.000109800021164,646,15
